0.99298	0.37101	0.59888	-0.19989	0.62386	0.50675	0.66033	0.57423	0.31546	0.62955	0.41583	-0.37738	0.51287	0.19472	0.54203	0.15772	0.55727	0.36124	0.15769	0.53436	0.34122	0.27481	0.51852	0.4567	0.31446	0.035422	0.75319	0.73204	-0.32674	0.65346	0.71385	0.18728	0.56426	0.53354	0.25641	0.69773	0.69484	0.26031	0.30353	0.3748	0.3519	0.68904	0.60463	0.21952	0.094139	0.66008	0.19767	0.22476	-0.32936	-0.25137	0.68047	0.59065	0.46908	0.57815	0.44993	0.69252	-0.022297	0.3101	0.47203	0.22243	0.59858	0.18857	-0.097115	0.17686	0.43224	-0.012071	-0.10878	0.62542	0.14993	0.58657	0.057602	0.60868	0.21692	-0.16152	0.22572	0.18519	0.58634	-0.16191	-0.15122	0.6655	0.6825	0.65772	0.023106	0.066775	-0.32201	0.53495	-0.058483	0.29877	0.35818	-0.087998	0.08338	0.36139	0.042528	0.60493	0.24042	0.18014	0.41166	0.5679	0.45749	0.59098	0.34946	0.49615	0.62384	0.66413	-0.2168	0.24518	0.64838	0.2501	0.54797	-0.32148	0.36033	0.63394	0.24695	0.5028	0.27057	0.69354	0.44253	0.55832	0.3289	0.38224	0.54751	0.7949	-0.14325	0.55692	0.19924	0.55899	-0.11602	0.35232	0.14309	-0.067382
0.37101	0.99729	0.79186	0.37851	0.25324	0.90456	0.74433	0.17705	0.71572	-0.1722	0.089487	0.21026	-0.12365	0.72146	0.80579	0.41322	0.72295	0.44345	0.40722	-0.061556	0.26657	0.41276	0.17186	0.29923	0.49097	-0.34461	0.18851	0.19847	0.042639	0.32906	0.061355	-0.32286	-0.046106	0.30432	0.40666	0.26292	0.36474	0.732	0.51786	0.55483	-0.10206	0.16395	0.4185	0.57304	0.24361	0.2431	0.0010981	0.5206	-0.1353	-0.46017	0.090817	0.35358	0.18719	0.22858	0.5777	0.30151	0.56391	0.14165	0.20551	0.036384	0.14608	-0.11016	0.34499	-0.34386	0.80987	0.50489	-0.083484	0.10052	0.59487	0.45337	0.35635	0.11875	0.26342	0.30869	0.3627	0.69891	0.61197	0.36599	0.27755	0.33295	0.12014	0.32379	0.046225	0.33157	-0.042029	0.38101	0.65369	0.61821	0.27357	0.011974	0.22126	-0.0020781	-0.38979	0.35076	0.22301	0.34596	0.45938	0.29884	0.40677	0.38979	0.40995	0.21045	0.42341	-0.005746	0.26055	0.13296	0.090585	-0.45996	0.56439	0.047813	0.39247	0.40812	-0.20657	0.25988	-0.038694	0.22061	0.13309	0.12009	0.28698	0.3747	0.46611	0.31581	0.49948	0.30946	-0.23614	0.29132	-0.26859	0.55786	0.48919	0.29045
0.59888	0.79186	0.99527	0.18724	0.29581	0.90908	0.91244	0.3627	0.63586	0.19621	0.24832	-0.094803	0.37078	0.46002	0.8684	0.60067	0.83952	0.61546	0.1819	0.29489	0.16475	0.59193	0.16327	0.23993	0.21747	-0.14891	0.57917	0.30572	-0.13473	0.38246	0.44043	-0.073563	0.072507	0.22011	0.42496	0.26475	0.28795	0.72006	0.39999	0.54042	0.096633	0.26284	0.31301	0.30934	0.13694	0.24993	-0.11174	0.29765	-0.23633	-0.42691	0.17603	0.28598	0.37742	0.2145	0.6041	0.23559	0.33617	0.26056	0.41063	0.2376	0.11239	0.26083	0.23391	-0.08632	0.75354	0.27701	-0.10217	0.41813	0.33298	0.25612	0.23532	0.17053	0.49285	0.035761	0.31287	0.58958	0.53112	0.29737	-0.027049	0.29382	0.25762	0.23561	0.16605	0.22624	-0.1968	0.22506	0.49646	0.38006	0.23535	-0.10135	0.088091	0.10925	-0.21228	0.24196	0.082493	0.4637	0.2658	0.20646	0.60587	0.25962	0.32814	0.13315	0.29755	0.18189	0.13252	0.033696	0.21498	-0.11703	0.67438	-0.15606	0.16622	0.25526	0.081066	0.20869	0.063538	0.37298	0.10481	0.17626	0.16443	0.59106	0.28693	0.47821	0.49503	0.29815	-0.041949	0.22991	-0.29018	0.56098	0.2966	0.22741
-0.19989	0.37851	0.18724	1.0066	-0.13362	0.27769	0.062864	-0.28878	0.43312	-0.49258	-0.49701	0.54869	-0.27721	0.65873	0.19441	0.002285	0.37815	0.20278	0.018302	-0.18844	-0.26658	0.3691	-0.22216	-0.24913	0.055374	-0.19821	-0.17571	-0.085662	0.49043	-0.1231	-0.43938	-0.20269	-0.20579	-0.14351	0.50988	-0.30633	-0.15684	0.53907	-0.15257	0.54028	-0.27865	-0.22925	-0.063583	-0.028289	0.295	-0.099993	-0.22184	-0.0067639	0.36226	-0.43737	-0.45635	0.010971	0.28031	-0.19914	0.28494	-0.20474	0.74754	-0.045228	0.022771	-0.023789	-0.39584	0.024095	-0.054539	-0.36923	0.29235	0.72203	0.39849	-0.34027	0.47919	0.052135	-0.14609	-0.21765	0.23859	0.77113	0.040798	0.60363	0.058439	0.61783	0.47133	-0.12299	-0.3177	-0.22725	0.10553	0.20464	0.57142	-0.18377	0.57747	0.085417	0.0032501	-0.055411	-0.20909	-0.31923	-0.40492	-0.13797	-0.28421	0.2258	0.084134	-0.26054	-0.13872	-0.18851	0.17804	-0.23842	-0.029274	-0.44428	0.82401	-0.0024288	-0.33284	-0.43756	-0.054679	0.48557	-0.011642	-0.12761	-0.1678	0.030821	-0.29939	-0.19193	-0.37542	-0.21083	-0.069725	0.54119	-0.093196	-0.21753	0.42513	-0.074495	-0.25375	0.009769	-0.0411	0.13203	0.52312	0.47402
0.62386	0.25324	0.29581	-0.13362	0.99209	0.26856	0.36257	0.42305	0.46581	0.544	0.28149	0.049021	0.22047	0.33777	0.26967	0.15142	0.29468	-0.022302	0.34388	0.50554	0.60272	0.35779	0.7636	0.59401	0.53054	-0.47106	0.57277	0.60128	0.042752	0.91778	0.4944	-0.098872	0.84058	0.72642	0.35176	0.83241	0.72624	0.31668	0.63758	0.52191	0.67959	0.8235	0.72705	0.52511	-0.34395	0.71934	0.54273	0.54239	0.13258	-0.15696	0.75359	0.72702	0.52187	0.7966	0.55364	0.76399	0.1656	0.67517	0.75123	0.0058362	0.75121	0.12454	0.0019607	0.44145	0.36765	0.32212	0.39983	0.52446	0.53335	0.62058	0.35291	0.84011	0.20839	0.12661	0.62363	0.17264	0.41067	0.20512	0.20607	0.73123	0.84003	0.79293	0.36577	0.49636	0.13738	0.75652	0.079325	0.46327	0.72333	0.41594	0.31682	0.5415	0.24346	0.67624	0.47356	0.55724	0.75196	0.80772	0.37418	0.75936	0.66625	0.69719	0.66733	0.78516	0.096135	0.7405	0.79888	0.23833	0.36536	0.087766	0.72647	0.68259	0.35274	0.76594	0.6333	0.75081	0.79469	0.81634	0.26823	0.3033	0.57206	0.82687	-0.17599	0.94741	0.44107	0.67333	-0.34929	0.36309	0.34887	-0.23802
0.50675	0.90456	0.90908	0.27769	0.26856	0.99999	0.88339	0.23	0.70985	0.066307	0.14089	0.072065	0.091364	0.58578	0.88333	0.53419	0.77766	0.49472	0.27034	0.12217	0.18896	0.52698	0.16051	0.22399	0.30154	-0.23873	0.39634	0.28602	0.0019637	0.35555	0.30636	-0.17528	0.040681	0.23887	0.4906	0.24866	0.3078	0.71983	0.42594	0.50289	0.023576	0.19908	0.34515	0.40023	0.26637	0.23248	-0.026392	0.33104	-0.1109	-0.49206	0.088446	0.27521	0.26809	0.2079	0.58516	0.24551	0.48483	0.24899	0.30528	0.12969	0.087471	-0.017271	0.31991	-0.18939	0.75013	0.37301	-0.039056	0.31604	0.39423	0.30936	0.2786	0.1275	0.26613	0.18309	0.32868	0.61009	0.55893	0.25206	0.093842	0.29681	0.17319	0.2578	0.064638	0.28313	-0.064059	0.25294	0.51029	0.41433	0.2371	-0.033517	0.072501	0.097458	-0.29747	0.27763	0.078134	0.41603	0.29975	0.2309	0.49919	0.30393	0.26683	0.1751	0.33829	0.091268	0.18433	0.077838	0.16877	-0.30585	0.64866	0.053338	0.22475	0.30196	0.0038252	0.20892	0.049643	0.28177	0.10593	0.13625	0.18883	0.46536	0.30662	0.41414	0.48237	0.27659	-0.095286	0.23569	-0.23233	0.61598	0.36343	0.23095
0.66033	0.74433	0.91244	0.062864	0.36257	0.88339	1.0056	0.38406	0.65705	0.26336	0.29828	-0.12921	0.3505	0.40754	0.87404	0.44061	0.80442	0.62653	0.17773	0.31909	0.2687	0.58531	0.28743	0.3403	0.30492	-0.098953	0.59617	0.38629	-0.093679	0.47145	0.50095	-0.063976	0.14362	0.35042	0.4666	0.37852	0.40094	0.66188	0.4358	0.52871	0.077855	0.35128	0.4341	0.39468	0.11641	0.34153	-0.03218	0.31669	-0.2138	-0.40314	0.26321	0.36976	0.38316	0.32647	0.56587	0.34454	0.30931	0.31478	0.39007	0.25306	0.24146	0.12668	0.15331	-0.16327	0.70628	0.24765	-0.11223	0.51065	0.24245	0.32367	0.27213	0.2367	0.33682	0.077971	0.37934	0.57944	0.60521	0.16475	-0.022109	0.40777	0.37066	0.36002	0.12074	0.24336	-0.11366	0.35905	0.29819	0.38356	0.35389	0.012647	0.11343	0.22911	-0.25661	0.34815	0.17857	0.45701	0.35748	0.3549	0.6631	0.39831	0.36053	0.28707	0.41667	0.27746	0.11553	0.17527	0.27892	-0.13728	0.62754	-0.069269	0.27177	0.38033	-0.0049494	0.29118	0.12831	0.40437	0.23221	0.22234	0.18974	0.51953	0.37184	0.6153	0.39659	0.3471	0.0070075	0.30685	-0.25251	0.58341	0.29945	0.17232
0.57423	0.17705	0.3627	-0.28878	0.42305	0.23	0.38406	0.96812	-0.03172	0.52197	0.74346	-0.26482	0.53548	-0.14477	0.077153	0.14406	0.16515	0.1676	0.19767	0.464	0.55787	-0.051292	0.45168	0.59712	0.071186	0.13147	0.41812	0.32598	-0.26346	0.42361	0.30414	0.12105	0.28469	0.58393	0.0046399	0.45671	0.46523	0.088228	0.232	0.12853	0.1206	0.37184	0.50586	0.18198	-0.16382	0.27327	0.37056	0.25329	-0.41084	0.015056	0.49138	0.37337	0.24239	0.47946	0.002223	0.417	-0.24442	0.0016114	0.28356	0.068483	0.47729	0.27445	0.13585	-0.029477	0.25858	-0.14616	-0.30748	0.22755	0.14792	0.30725	0.14844	0.28535	0.17154	-0.24065	0.35615	0.08676	0.16835	0.080524	-0.13023	0.49198	0.43285	0.38564	0.29	-0.0016832	-0.25134	0.35297	-0.094265	0.15562	0.22106	-0.12418	0.13158	0.22545	-0.046795	0.28319	0.4463	0.18075	0.23648	0.49585	0.17601	0.49848	0.34682	0.38929	0.42482	0.53945	-0.23493	0.29159	0.29849	0.17677	0.28634	-0.2666	0.28571	0.27939	-0.09855	0.25273	0.36822	0.29461	0.27979	0.095417	0.24182	0.081924	0.22713	0.41223	-0.020964	0.40864	-0.024122	0.2082	-0.18973	-0.10879	0.022147	-0.17349
0.31546	0.71572	0.63586	0.43312	0.46581	0.70985	0.65705	-0.03172	0.99871	-0.0167	-0.098491	0.35639	-0.020586	0.77029	0.7693	0.30507	0.62931	0.33069	0.10904	0.048431	0.10144	0.66001	0.26306	0.12515	0.44546	-0.47349	0.34022	0.24071	0.35135	0.487	0.24237	-0.23141	0.21124	0.26806	0.67699	0.28124	0.362	0.81053	0.4607	0.71891	0.21579	0.33504	0.40755	0.43135	0.074069	0.39371	-0.062695	0.34314	0.21487	-0.31651	0.17843	0.41586	0.35021	0.29581	0.69244	0.37006	0.81101	0.47536	0.42163	0.070005	0.24118	-0.031028	-0.010868	-0.062969	0.83736	0.63724	0.39901	0.35267	0.53537	0.45505	0.13928	0.32372	0.2944	0.57449	0.41859	0.65039	0.70601	0.39	0.38858	0.3641	0.27218	0.36411	0.11381	0.48792	0.35769	0.37602	0.52486	0.43411	0.48805	0.24076	0.03691	0.18898	-0.16369	0.39479	0.021276	0.55502	0.52874	0.31905	0.35504	0.34337	0.43527	0.29181	0.44805	0.15981	0.45794	0.32194	0.2813	-0.2055	0.37278	0.35397	0.46436	0.43468	0.01028	0.45788	0.098694	0.40926	0.22804	0.34772	0.31618	0.5081	0.38028	0.55	0.32744	0.43873	0.028432	0.45514	-0.39969	0.63711	0.52567	0.29595
0.62955	-0.1722	0.19621	-0.49258	0.544	0.066307	0.26336	0.52197	-0.0167	0.99346	0.56252	-0.43508	0.58673	-0.32915	0.075099	0.21422	0.012605	0.10674	-0.10284	0.79853	0.23671	0.071652	0.41544	0.19409	-0.14245	-0.071185	0.59664	0.65484	-0.2822	0.54156	0.64441	0.022179	0.62499	0.33482	0.20478	0.40677	0.40453	-0.16766	0.04732	-0.08482	0.60147	0.5395	0.28706	-0.17606	-0.18942	0.37752	0.31669	-0.12409	-0.15716	-0.027352	0.58253	0.31609	0.44479	0.43368	0.24554	0.41935	-0.28625	0.30828	0.59041	0.36091	0.44141	0.45317	-0.15757	0.59649	0.056866	-0.30493	0.03285	0.52426	-0.23742	0.19535	-0.16909	0.52257	0.22586	-0.38691	0.031715	-0.22458	0.14323	-0.28622	-0.34907	0.40359	0.57026	0.38714	0.073559	-0.11186	-0.26103	0.20087	-0.34878	-0.17127	0.19024	-0.118	-0.11951	0.28452	0.39005	0.25927	0.10296	0.071719	0.058826	0.37515	0.25184	0.2825	0.08771	0.29763	0.25426	0.81521	-0.40339	0.22123	0.64284	0.63276	0.096709	-0.22507	0.031736	0.21546	0.43697	0.26457	0.46762	0.55677	0.3674	0.44667	0.084864	0.1583	0.07379	0.62918	-0.3089	0.42594	0.25625	0.23216	-0.049508	0.13647	-0.23131	-0.19775
