0.9768	0.38718	0.63628	-0.2523	0.64615	0.47074	0.64802	0.58196	0.30836	0.67271	0.45198	-0.3809	0.54042	0.095313	0.5289	0.15548	0.58901	0.38992	0.23927	0.54613	0.35769	0.31977	0.51047	0.45526	0.21326	-0.02331	0.75054	0.72541	-0.30806	0.6993	0.71241	-0.0071984	-0.072006	0.56963	0.28707	0.54725	0.31475	0.68796	0.68997	0.27435	0.32277	0.28922	0.30689	0.68615	0.61742	0.18934	0.092659	0.63235	0.27298	0.20461	-0.32855	-0.22923	0.56268	0.58885	0.44422	0.59374	0.51071	0.52419	-0.043714	0.41702	0.47315	0.29445	0.50897	0.25015	-0.018604	0.24755	0.49908	-0.090053	-0.23888	0.63208	0.2434	0.52812	0.12949	0.61016	0.29252	-0.18373	0.18892	0.15312	0.53695	-0.15237	-0.14854	0.66628	0.66838	0.62932	0.11222	0.090216	-0.31127	0.52857	0.055029	0.32398	0.34782	-0.11627	0.1176	0.42207	0.094537	0.51179	0.24411	0.176	0.42228	0.54765	0.40286	0.57419	0.41299	0.43537	0.62277	0.59291	-0.26882	0.34934	0.66473	0.16125	0.48981	-0.18868	0.42012	0.57519	0.12438	0.52406	0.48472	0.35806	0.6638	0.37879	0.60388	0.39365	0.33172	0.32717	0.49359	0.72873	-0.11127	0.61708	0.23904	0.58038	-0.065307	0.36094	-0.021666
0.38718	0.99595	0.72758	0.37304	0.24908	0.85062	0.69757	0.11205	0.73431	-0.079939	0.025004	0.19205	-0.054631	0.6945	0.82028	0.34869	0.74816	0.5026	0.33101	0.027718	0.24434	0.46693	0.12572	0.26904	0.43029	-0.24647	0.23934	0.24059	0.044301	0.37505	0.11831	-0.24127	-0.29104	-9.7097e-05	-0.20654	0.27981	0.36638	0.23241	0.29914	0.77423	0.53292	0.56206	-0.051774	0.22576	0.3897	0.50852	0.21668	0.29308	-0.022928	0.46789	-0.1778	-0.43946	-0.020982	0.34448	0.26516	0.2082	0.43971	0.18039	0.58988	0.10868	0.11592	0.091472	0.13873	0.00446	0.29013	-0.30009	0.79759	0.42807	-0.077573	0.11745	0.5711	0.33802	0.331	0.14639	0.22456	0.36338	0.37896	0.67098	0.62193	0.34661	0.24547	0.30149	0.099328	0.24119	0.092476	0.35159	-0.048505	0.37761	0.67484	0.59705	0.43095	0.0099284	0.23683	0.054626	-0.32544	0.26762	0.15122	0.30653	0.41838	0.26095	0.35076	0.33396	0.43283	0.1612	0.40911	0.034773	0.24211	0.19313	0.13922	-0.3791	0.4925	0.041356	0.41926	0.36915	-0.17111	0.23901	0.19962	-0.026467	0.31287	0.10186	0.12188	0.33957	0.33337	0.49403	0.43178	0.2365	0.49055	0.30579	-0.20423	0.25871	-0.24416	0.55531	0.30722
0.63628	0.72758	0.99224	0.14221	0.39434	0.81336	0.89219	0.40522	0.57528	0.37844	0.28949	-0.13659	0.47552	0.34407	0.81758	0.484	0.83377	0.70176	0.13739	0.31115	0.10955	0.62213	0.16755	0.17006	0.10398	-0.043471	0.60653	0.3522	-0.13971	0.45547	0.50731	-0.01533	-0.089841	0.13871	0.23626	0.24227	0.49004	0.26188	0.37685	0.64291	0.40949	0.46388	0.085444	0.32171	0.31535	0.18345	0.12791	0.29081	-0.048168	0.21421	-0.23152	-0.34069	0.25575	0.29539	0.46539	0.26659	0.62359	0.092939	0.31684	0.40302	0.49932	0.40336	0.096495	0.43536	0.23503	0.066139	0.76282	0.1418	-0.1771	0.46968	0.32025	0.1971	0.12068	0.2083	0.57755	0.054922	0.24072	0.48688	0.50023	0.27059	-0.11152	0.38513	0.36382	0.23328	0.29788	0.16923	-0.21747	0.19923	0.58565	0.37331	0.38406	-0.15831	0.046684	0.17517	-0.13064	0.14254	-0.002931	0.45494	0.20393	0.20444	0.55443	0.2275	0.32827	0.060953	0.3154	0.24278	0.070603	0.090259	0.32098	-0.0067129	0.55564	-0.1395	0.16209	0.18654	0.0097475	0.29867	0.26543	0.24068	0.45913	0.032889	0.26393	0.55634	0.1974	0.61225	0.20549	0.52761	0.46663	0.39662	0.038299	0.31623	-0.20819	0.50593	0.20584
-0.2523	0.37304	0.14221	1.0108	-0.19286	0.31988	0.098066	-0.36354	0.38366	-0.44198	-0.52519	0.55566	-0.30066	0.68237	0.18164	0.029119	0.32928	0.2288	-0.11694	-0.23173	-0.28689	0.31684	-0.27599	-0.30538	0.044044	0.036024	-0.2312	-0.1161	0.45377	-0.15747	-0.44761	-0.26823	-0.16639	-0.25641	-0.26916	-0.1678	0.36465	-0.34898	-0.18162	0.51409	-0.10346	0.55923	-0.29173	-0.24817	-0.10934	-0.064248	0.19516	-0.12035	-0.29329	-0.015611	0.25953	-0.41699	-0.45116	-0.048002	0.30457	-0.23161	0.09871	-0.26562	0.74868	-0.08508	-0.060466	-0.0019417	-0.40412	0.061424	-0.070988	-0.36031	0.22346	0.71497	0.49655	-0.35772	0.38196	-0.078097	-0.18641	-0.25625	0.15665	0.77941	0.10133	0.58825	0.055522	0.63756	0.35673	-0.13879	-0.3162	-0.29108	0.13955	0.1045	0.49655	-0.20191	0.57967	0.11426	0.070204	-0.044943	-0.21854	-0.32951	-0.3806	-0.19794	-0.28642	0.26255	0.0096544	-0.30015	-0.036264	-0.22487	0.12575	-0.28134	-0.041471	-0.41683	0.81592	-0.055195	-0.36734	-0.41422	-0.024198	0.29255	-0.06688	-0.15452	-0.016084	-0.037309	-0.16976	-0.24406	-0.17918	-0.38857	-0.27305	-0.068476	-0.058391	0.58862	-0.1556	-0.2542	0.49503	-0.17996	-0.28127	-0.057758	-0.013756	0.05187	0.31852
0.64615	0.24908	0.39434	-0.19286	0.9786	0.25066	0.432	0.42958	0.39659	0.66166	0.42375	0.0066769	0.38668	0.21543	0.26798	0.14375	0.33632	0.079051	0.38014	0.51764	0.57845	0.37846	0.71027	0.56558	0.37979	-0.40651	0.61067	0.56073	0.011347	0.9079	0.52755	0.15008	-0.03586	0.81968	0.46717	0.70168	0.44515	0.76617	0.75859	0.34288	0.59938	0.41466	0.5432	0.80194	0.70342	0.42578	-0.27028	0.65825	0.50669	0.47262	0.082345	-0.1095	0.70053	0.68769	0.55315	0.77587	0.65136	0.59057	0.065881	0.72286	0.72955	0.17424	0.62115	0.27586	0.098566	0.51583	0.42034	0.17145	0.17484	0.5955	0.55191	0.55829	0.33833	0.79697	0.39228	0.046185	0.55069	0.099816	0.34211	0.15649	0.15157	0.74409	0.84579	0.76574	0.39639	0.43553	0.091464	0.70096	0.15788	0.50411	0.58862	0.32129	0.30703	0.60551	0.24277	0.58391	0.40006	0.53857	0.70469	0.7332	0.39542	0.7186	0.64059	0.61002	0.64903	0.72569	-0.023946	0.74091	0.80275	0.23322	0.28544	0.14003	0.66247	0.58477	0.19711	0.73692	0.78739	0.68043	0.70682	0.67074	0.81977	0.43066	0.23868	0.21525	0.49336	0.84673	-0.17725	0.94	0.45875	0.68173	-0.28757	0.37517	-0.20698
0.47074	0.85062	0.81336	0.31988	0.25066	1.0114	0.85054	0.21633	0.72545	0.12084	0.11168	0.11305	0.12955	0.59378	0.86585	0.39163	0.74241	0.55603	0.1371	0.09126	0.080889	0.5552	0.055714	0.13227	0.20119	0.014336	0.34375	0.27323	0.03216	0.36321	0.36562	-0.068612	-0.12651	0.067583	-0.11484	0.15329	0.40555	0.18478	0.25056	0.70537	0.44709	0.50055	0.042883	0.22912	0.29092	0.27028	0.21174	0.27214	-0.1199	0.25371	-0.19178	-0.40555	0.077548	0.21775	0.31858	0.14399	0.45034	0.096952	0.54746	0.217	0.19	0.18839	0.074998	0.062299	0.24369	-0.13842	0.76654	0.30881	-0.0021764	0.29523	0.35655	0.2008	0.1451	0.13291	0.27151	0.26353	0.29601	0.54034	0.58828	0.20461	0.015861	0.2591	0.19917	0.16199	0.019883	0.22021	-0.084632	0.21635	0.5995	0.38486	0.37755	-0.053846	0.023597	0.12223	-0.22032	0.16801	-0.043931	0.37247	0.24337	0.14799	0.406	0.18302	0.2373	0.074813	0.30862	0.12027	0.18978	0.082485	0.22365	-0.21271	0.51679	-0.0083485	0.25571	0.25619	0.054829	0.16767	0.12211	0.017461	0.36099	-0.011868	0.14123	0.40577	0.32439	0.56936	0.21484	0.34966	0.46409	0.26289	-0.11558	0.19976	-0.22874	0.55592	0.2291
0.64802	0.69757	0.89219	0.098066	0.432	0.85054	0.99269	0.40585	0.62613	0.39193	0.33456	-0.082669	0.42856	0.3927	0.81479	0.34244	0.79454	0.68186	0.14813	0.30683	0.20917	0.59179	0.24478	0.26552	0.21559	0.0588	0.5849	0.39896	-0.068434	0.52939	0.55931	0.031714	-0.05678	0.21379	0.15097	0.3184	0.50114	0.34286	0.41444	0.6339	0.49149	0.47835	0.082879	0.37255	0.38879	0.27737	0.076563	0.34473	0.030383	0.28291	-0.22029	-0.33072	0.30951	0.3469	0.48913	0.31773	0.58962	0.19829	0.3254	0.43097	0.44034	0.38187	0.18672	0.28971	0.14473	-0.021753	0.72808	0.18086	-0.13023	0.53795	0.24439	0.24061	0.1791	0.24814	0.46541	0.11769	0.34704	0.47368	0.54518	0.16126	-0.070919	0.41996	0.44901	0.32967	0.18825	0.17293	-0.14274	0.32645	0.43802	0.42092	0.44995	-0.021285	0.099033	0.24671	-0.18847	0.23383	0.10577	0.46983	0.30014	0.32472	0.64535	0.33293	0.33966	0.18507	0.38764	0.32222	0.07654	0.21307	0.35507	-0.05141	0.50048	-0.071631	0.26728	0.29357	-0.0093989	0.30469	0.33958	0.22983	0.44998	0.15517	0.29759	0.58618	0.22747	0.56902	0.29583	0.6175	0.3724	0.40948	0.042684	0.33423	-0.20601	0.57983	0.10164
0.58196	0.11205	0.40522	-0.36354	0.42958	0.21633	0.40585	1.0075	-0.052348	0.55227	0.7683	-0.31324	0.6699	-0.24766	0.070729	0.051987	0.19405	0.15485	0.31441	0.42054	0.47348	0.0045772	0.43675	0.55512	-0.011352	0.14163	0.51374	0.25453	-0.26523	0.4209	0.38658	0.37389	0.25172	0.31597	0.21712	0.51653	0.033058	0.45291	0.41442	0.013813	0.21971	0.019599	0.20387	0.38482	0.44494	0.0723	-0.11821	0.2862	0.41405	0.15683	-0.45243	0.094018	0.57035	0.39369	0.15367	0.43975	0.14152	0.42029	-0.26711	0.13919	0.3117	0.14225	0.50576	0.30885	0.10415	0.084237	0.20048	-0.2907	-0.39575	0.27797	0.097323	0.3738	0.13718	0.31041	0.28348	-0.29401	0.21533	0.0094147	0.13475	0.00057886	-0.18285	0.42964	0.47005	0.44575	0.22163	-0.093899	-0.26463	0.30891	-0.064352	0.12909	0.16055	-0.19204	0.094727	0.20216	0.032129	0.25439	0.41925	0.18673	0.21657	0.48898	0.14966	0.44922	0.29372	0.28842	0.35679	0.61753	-0.30412	0.2682	0.37293	0.32206	0.24067	-0.13851	0.25395	0.2503	-0.16263	0.26977	0.31973	0.27899	0.26867	0.26914	0.27925	0.16843	0.29861	0.0031655	0.24716	0.46286	-0.062228	0.4532	-0.0086928	0.26331	-0.14244	-0.08419	-0.11063
0.30836	0.73431	0.57528	0.38366	0.39659	0.72545	0.62613	-0.052348	0.9933	0.020342	-0.099616	0.30775	-0.017274	0.70079	0.78447	0.2189	0.6143	0.40282	0.027905	0.047913	0.070678	0.66221	0.18038	0.095637	0.33678	-0.30884	0.31323	0.25427	0.31122	0.49155	0.26682	-0.15176	-0.171	0.22359	-0.1177	0.23012	0.5787	0.23	0.31043	0.80835	0.45606	0.69547	0.16959	0.36786	0.39598	0.37151	0.13202	0.43507	-0.10041	0.26263	0.12821	-0.28643	0.06609	0.36868	0.3242	0.25808	0.4982	0.24279	0.75385	0.27866	0.19829	0.082652	0.23182	-0.0077985	-0.013497	-0.068975	0.83416	0.50249	0.31907	0.30263	0.53358	0.3532	0.11143	0.32315	0.19571	0.58648	0.3808	0.61039	0.7417	0.2938	0.3005	0.33324	0.20329	0.27743	0.075287	0.45943	0.31184	0.36012	0.56361	0.41355	0.58782	0.18732	0.031236	0.25418	-0.12399	0.3251	-0.02355	0.41094	0.47843	0.26125	0.25734	0.26722	0.40437	0.23818	0.43099	0.15908	0.38387	0.31252	0.33561	-0.1723	0.29023	0.2663	0.51213	0.41307	0.036311	0.38396	0.24015	0.051432	0.50853	0.13298	0.30058	0.35168	0.37922	0.5344	0.30966	0.39283	0.33535	0.3822	-0.0042712	0.36903	-0.34882	0.5772	0.25585
0.67271	-0.079939	0.37844	-0.44198	0.66166	0.12084	0.39193	0.55227	0.020342	0.98324	0.62918	-0.40391	0.6641	-0.29042	0.11845	0.20369	0.14188	0.20579	0.059916	0.73393	0.2917	0.14473	0.50798	0.24697	-0.17521	-0.10603	0.65794	0.60862	-0.25814	0.63024	0.65556	0.22402	0.020755	0.59589	0.64202	0.43371	0.3618	0.4373	0.5673	-0.085409	0.12968	-0.084831	0.45839	0.56462	0.37675	-0.16399	-0.14685	0.38973	0.41953	-0.06295	-0.13152	-0.0095594	0.62752	0.39664	0.50232	0.5306	0.4995	0.40222	-0.25587	0.5622	0.69568	0.4637	0.41594	0.49066	-0.022744	0.6376	0.21029	-0.30526	-0.1274	0.59704	-0.048372	0.27238	-0.09851	0.54556	0.43066	-0.36547	0.039272	-0.18809	0.13506	-0.19006	-0.3286	0.5406	0.69409	0.51859	0.21939	-0.1013	-0.24655	0.24013	-0.13378	-0.0022314	0.18046	-0.14721	-0.097207	0.37884	0.34319	0.26497	0.18952	0.17977	0.15248	0.46414	0.30861	0.37517	0.17086	0.27517	0.32587	0.7596	-0.39786	0.30898	0.66609	0.47365	0.098946	-0.079787	0.12948	0.21988	0.24645	0.40253	0.46663	0.60713	0.53714	0.34237	0.60657	0.38466	0.11525	0.12722	0.092033	0.7478	-0.24579	0.58512	0.29963	0.38876	-0.046869	0.17466	-0.13556
